real imag
-0.1875508659 -0.2096184279
-0.1979082139 -0.1657914463
-0.1822504202 -0.2106264544
-0.1524303774 -0.1931551233
-0.1631410924 -0.2204783434
-0.1874256263 -0.1897245233
-0.1527790935 -0.2121280315
-0.1948857892 -0.1986186937
-0.1779550523 -0.1749126186
-0.2173440961 -0.2240357031
-0.1945091369 -0.1926411241
-0.1918683171 -0.1809944348
-0.1637878418 -0.2575073242
-0.1957219497 -0.2222156531
-0.1496859876 -0.1697323938
-0.1881314253 -0.1774967735
-0.1807062083 -0.1935441116
-0.1902829469 -0.1903980183
-0.1476987102 -0.1512031730
-0.1779023036 -0.2124667998
-0.2097784009 -0.1763254458
-0.1731992769 -0.2096196081
-0.1705773871 -0.2162568559
-0.1586678591 -0.1864873760
-0.1599999513 -0.2183428107
-0.2109506237 -0.2094623858
-0.1942392170 -0.2281370381
-0.1564889494 -0.2095803905
-0.2037800014 -0.1742702029
-0.2067334261 -0.2374025062
-0.1803789030 -0.2317962344
-0.2023573605 -0.2451030963
-0.1413029941 -0.2027809750
-0.2095908779 -0.1966763488
-0.2230359387 -0.2179514198
-0.1949735479 -0.2061512699
-0.2240525941 -0.1876383906
-0.2045329093 -0.2321491876
-0.2345405308 -0.1852187736
-0.1878265447 -0.2243815627
-0.1339144225 -0.2275354100
-0.1662333960 -0.2339439569
-0.1932893386 -0.2690738728
-0.1642744331 -0.2210632161
-0.2119256536 -0.2290116027
-0.1500846039 -0.2269430026
-0.1459365763 -0.2486760583
-0.1817198935 -0.2187680276
-0.1857067250 -0.2377444006
-0.2081328248 -0.2676690769
-0.1962470258 -0.2359558136
-0.1689476880 -0.2049298778
-0.2251190817 -0.3053717889
-0.1790424915 -0.2426658343
-0.1748737286 -0.2482844266
-0.1872894070 -0.2744405999
-0.1417188474 -0.2723159718
-0.1936876446 -0.2527182183
-0.1969560242 -0.2757760233
-0.2591197117 -0.2215273730
-0.1906813506 -0.2581017183
-0.1780115069 -0.2560152727
-0.1844399227 -0.2760908655
-0.1577864617 -0.2286652025
-0.1819048071 -0.2708392371
-0.1684553452 -0.2505431865
-0.2022309777 -0.2882996640
-0.2160555362 -0.2589325525
-0.2589697513 -0.2476780005
-0.1838846791 -0.3274356052
-0.1930626071 -0.2424775614
-0.1529262508 -0.2529251638
-0.1928997823 -0.2974138365
-0.1433445072 -0.3195620890
-0.1096996294 -0.3692922156
-0.1326035961 -0.2487293890
-0.1661001673 -0.2791386728
-0.2058749957 -0.2555091128
-0.1629425461 -0.2926282881
-0.1565219679 -0.3167330190
-0.1630454563 -0.2639281475
-0.1954091078 -0.3035512671
-0.1090142389 -0.2754958362
-0.1676704562 -0.2856383627
-0.3465947885 -0.3259140546
-0.2189290750 -0.3236864381
-0.1865829798 -0.3006152388
-0.1409119088 -0.2779145520
-0.1325496553 -0.2859301995
-0.1675261777 -0.3493734640
-0.1863409247 -0.2597632228
-0.1741860035 -0.3266498975
-0.1495016540 -0.3085703176
-0.1951867570 -0.2928579658
-0.2205017833 -0.2938367735
-0.1051787091 -0.3438756269
-0.5349433570 -0.1295733815
-0.0486397751 -0.4592327853
-0.1244496881 -0.3149057344
-0.1512218984 -0.2975195958
-0.1765522825 -0.3096195147
-0.1926847796 -0.3248072564
-0.1992866673 -0.3510996961
-0.1863729153 -0.3729224981
-0.1635342203 -0.3706018137
-0.1732554821 -0.3612866222
-0.1846007350 -0.3788864723
-0.1718036557 -0.4020967230
-0.2199331566 -0.4120791724
-0.2193568962 -0.3056714615
-0.1748110665 -0.3184541832
-0.2298594972 -0.3212718748
-0.1825998616 -0.2486869285
-0.1412642691 -0.2914319613
-0.0712569926 -0.3448420751
-0.1272169817 -0.3879148872
-0.1603173130 -0.3441926326
-0.1946280700 -0.3416729526
-0.2455811010 -0.3364241636
-0.2167218808 -0.2781485493
-0.3564696352 -0.1059833485
0.2428751455 -0.4694955962
0.0532588743 -0.4471664196
0.1773887584 -0.3119928992
-0.1202957350 -0.5552582619
-0.2969367244 -0.4627467316
-0.1060193490 -0.2792838113
-0.0425420514 -0.5322359530
-0.0815786706 -0.4402684854
-0.1046050801 -0.4183689937
-0.0972285073 -0.4006550627
-0.1000844953 -0.3333135986
0.2155782025 -0.6057824866
-0.1332675695 -0.1130930125
-0.1448575519 -0.5035187079
-0.2281102066 -0.4544661443
-0.3123176841 -0.4407936916
-0.3096292867 -0.4849929280
0.3993417344 -0.3269674749
-0.0333855932 -0.3748258963
0.0356454889 0.3099964751
-0.1662282993 -0.2565757788
-0.0909139612 -0.6229703188
-0.2780921054 -0.5251419662
-0.2897285810 0.1698847407
-0.3402214999 -0.6432186884
0.0380995212 -0.5609864876
-0.1194259897 -0.5772399975
0.4097841135 -1.2049920924
